damagearea,endday,endmonth,endyear,firecause,locbunji,locdong,locgungu,locmenu,locsi,startday,startdayofweek,startmonth,starttime,startyear
0.01,11,07,2016,입산자실화,산6,오음,북,장흥,경기,11,월요일,07,13:56:00,2016
0.05,21,05,2016,쓰레기소각,산163,삼청,산청,향남,강원,21,토요일,05,19:55:00,2016
0.6,11,08,2016,기타,산36-1,사전,순천,서종,경북,11,목요일,08,10:42:00,2016
0.1,13,08,2016,기타,산56,중송,달성,무정,전남,13,토요일,08,11:37:00,2016
0.02,14,08,2016,쓰레기소각,산4-7,병지방,보령,신북,경북,14,일요일,08,08:59:00,2016
0.1,14,08,2016,기타,산100,운곡,영천,삼호,전남,14,일요일,08,11:25:00,2016
0.04,18,08,2016,입산자실화,산13,대산,태안,진접,강원,18,목요일,08,15:55:00,2016
0.4,22,08,2016,기타,산325,산수,김제,미탄,경북,21,일요일,08,18:40:00,2016
0.03,23,08,2016,기타,산67,금산,진도,도봉,강원,23,화요일,08,16:28:00,2016
0.05,24,08,2016,입산자실화,산162-2,문호,춘천,손양,대구,24,수요일,08,16:54:00,2016
0.05,24,08,2016,입산자실화,산163,내현,옹진,원당,경남,24,수요일,08,15:05:00,2016
0.1,25,08,2016,기타,산12,대부,고양,북이,전남,25,목요일,08,13:25:00,2016
0.03,25,08,2016,기타,산183,약석,안양,서석,대구,25,목요일,08,12:40:00,2016
0.05,27,08,2016,기타,산55,소호,삼척,신사,충남,27,토요일,08,10:50:00,2016
0.1,27,08,2016,기타,산238,화봉,강릉,삼패,경북,27,토요일,08,15:50:00,2016
0.2,27,08,2016,입산자실화,산3-1,매월,봉화,오포,충남,27,토요일,08,13:12:00,2016
0.01,03,09,2016,기타,산89,문혜,남양주,문산,전북,03,토요일,09,15:40:00,2016
0.05,09,09,2016,기타,산102,부항,기장,백령,전남,09,금요일,09,12:40:00,2016
0.01,20,09,2016,입산자실화,산381외 3,신원,옹진,갈말,강원,20,화요일,09,14:10:00,2016
2.15,16,09,2016,입산자실화,산1-1,수하,횡성,파평,인천,15,목요일,09,16:45:00,2016
0.01,26,09,2016,입산자실화,산79-5,중,강릉,강진,경기,26,월요일,09,10:40:00,2016
0.03,23,10,2016,기타,175(임)외 1,장림,과천,남산,경기,22,토요일,10,22:52:00,2016
0.01,14,11,2016,기타,산96-1,묵현,철원,평내,강원,14,월요일,11,12:33:00,2016
0.01,21,11,2016,기타,산155,금매,과천,탄현,강원,21,월요일,11,04:29:00,2016
0.01,16,11,2016,입산자실화,산72-20,봉황,청주,청평,경북,16,수요일,11,09:41:00,2016
0.03,24,11,2016,기타,산45-1외 2,유탕,포천,진원,경기,24,목요일,11,13:00:00,2016
0.08,24,11,2016,기타,산2,대기,음성,화촌,부산,24,목요일,11,14:45:00,2016
4.5,24,11,2016,입산자실화,산28,두곡,옹진,파평,인천,24,목요일,11,17:32:00,2016
0.03,25,11,2016,기타,산63,신흥,안성,남평,강원,25,금요일,11,17:45:00,2016
0.01,29,11,2016,기타,산25-4,용명,화성,신림,강원,29,화요일,11,04:35:00,2016
0.06,29,11,2016,기타,산209,달전,함평,소하,경기,29,화요일,11,14:09:00,2016
0.02,02,12,2016,입산자실화,산25-1,구림,고령,불정,강원,02,금요일,12,12:37:00,2016
0.03,01,12,2016,입산자실화,산28,도개,영덕,태장,경기,01,목요일,12,18:52:00,2016
0.01,05,12,2016,기타,산85,용각,고양,미탄,충북,05,월요일,12,13:00:00,2016
0.05,06,12,2016,입산자실화,산17,월현,중,도계,경기,06,화요일,12,19:00:00,2016
0.01,08,12,2016,입산자실화,산130,우강,포항,암사,충북,08,목요일,12,16:15:00,2016
0.1,15,12,2016,기타,산60,오학,김천,군서,인천,15,목요일,12,04:50:00,2016
0.05,15,12,2016,기타,산13-3,서흥,함양,진접,경기,15,목요일,12,16:00:00,2016
0.04,16,12,2016,기타,산19-14,내,예천,감북,경기,16,금요일,12,11:50:00,2016
0.05,11,12,2016,주택화재비화,산1-3,순화,안동,장안,전남,11,일요일,12,14:00:00,2016
0.01,09,12,2016,입산자실화,산6,용명,보령,온양,경북,09,금요일,12,17:50:00,2016
0.5,17,12,2016,입산자실화,산72-1,수봉,봉화,갈현,경북,17,토요일,12,12:55:00,2016
0.06,21,12,2016,입산자실화,산88-2,응평,옹진,청천,경기,21,수요일,12,12:30:00,2016
0.01,13,04,2016,쓰레기소각,산87-1,인곡,포항,북내,인천,13,수요일,04,17:43:00,2016
0.01,10,03,2015,기타,산25-1,검성,포항,간동,경북,10,화요일,03,16:05:00,2015
0.01,07,10,2015,담뱃불실화,산26,운정,강릉,덕양,경북,07,수요일,10,13:25:00,2015
1.5,11,03,2015,기타,산10-1,운암,금정,조도,경남,11,수요일,03,13:00:00,2015
0.2,09,10,2015,입산자실화,산111-1,개화,수원,소흘,경북,09,금요일,10,15:50:00,2015
0.1,07,08,2015,입산자실화,산31,마동,영천,명호,경북,07,금요일,08,08:00:00,2015
0.03,15,08,2015,입산자실화,산150,대미,파주,파주,충남,15,토요일,08,14:20:00,2015
0.1,20,10,2015,기타,산284-1,산해,화순,운곡,경북,20,화요일,10,10:54:00,2015
0.49,10,09,2015,입산자실화,산101-1,황룡,순천,단산,인천,10,목요일,09,01:58:00,2015
0.01,09,02,2015,기타,산75,수암,구례,남,경북,09,월요일,02,16:24:00,2015
0.3,11,03,2015,기타,산1-1,논곡,안동,남상,경북,11,수요일,03,16:00:00,2015
0.8,17,10,2015,입산자실화,산30-3,황방,경주,귀래,강원,17,토요일,10,09:20:00,2015
0.26,13,10,2015,입산자실화,산11-3,석수,도봉,북,부산,13,화요일,10,13:32:00,2015
0.01,06,10,2015,입산자실화,산24-1,월포,여수,성산,경기,06,화요일,10,15:41:00,2015
2.2,10,01,2015,기타,산15-1,북지,춘천,영중,경북,10,토요일,01,13:02:00,2015
0.13,01,02,2015,입산자실화,산17-16,소야,강릉,남산,경기,31,토요일,01,21:32:00,2015
0.2,20,01,2015,입산자실화,산65,교로,경주,장평,전남,20,화요일,01,13:25:00,2015
0.02,04,01,2015,입산자실화,산163-3,잠곡,해운대,신림,전남,04,일요일,01,15:40:00,2015
0.03,18,01,2015,기타,산11-2,도흥,여수,동복,전남,18,일요일,01,09:02:00,2015
0.05,04,01,2015,입산자실화,산15-1,용담,강릉,청일,경북,04,일요일,01,15:18:00,2015
0.19,20,01,2015,기타,산69-7,고사,광주,임회,경북,20,화요일,01,04:00:00,2015
0.03,12,01,2015,기타,산44-1,오록,울진,풍기,서울,12,월요일,01,14:27:00,2015
0.07,28,01,2015,기타,산226,주하,금정,감포,전남,28,수요일,01,14:00:00,2015
0.1,01,02,2015,입산자실화,산206,상걸,고성,상록,강원,01,일요일,02,16:21:00,2015
0.2,10,01,2015,입산자실화,산15-1,대흥,강화,동강,강원,10,토요일,01,13:02:00,2015
0.4,18,01,2015,입산자실화,산42-25,중산,양주,설악,경북,18,일요일,01,16:05:00,2015
0.5,03,01,2015,입산자실화,산94-1,신기,청송,월곶,부산,03,토요일,01,13:36:00,2015
0.02,28,01,2015,기타,산17-16,북동,김포,신서,전남,28,수요일,01,10:55:00,2015
0.16,05,01,2015,입산자실화,산153,전곡,성주,마도,강원,05,월요일,01,01:54:00,2015
0.05,04,02,2015,쓰레기소각,산58-3,금화,강화,관음,경기,04,수요일,02,04:40:00,2015
0.01,13,01,2015,기타,산10-2,포진,서,인제,경북,13,화요일,01,10:57:00,2015
0.02,20,01,2015,기타,산41,고감,경주,이동,부산,20,화요일,01,00:26:00,2015
0.9,08,03,2015,쓰레기소각,산11-7,구천,춘천,산서,강원,08,일요일,03,11:00:00,2015
0.03,08,02,2015,기타,산65-2,성덕,김포,서신,인천,08,일요일,02,19:11:00,2015
0.01,12,02,2015,쓰레기소각,산75,토곡,완주,도경,경기,12,목요일,02,15:20:00,2015
0.1,15,02,2015,기타,산12-1,월계,김포,주천,경북,15,일요일,02,15:26:00,2015
0.01,27,02,2015,기타,산13,종,옹진,내가,경기,27,금요일,02,12:30:00,2015
0.01,05,03,2015,입산자실화,산303-1,사동,진도,상안,경북,05,목요일,03,12:05:00,2015
0.03,07,03,2015,기타,산186,상법,울진,북내,인천,07,토요일,03,11:36:00,2015
0.13,08,03,2015,기타,산27-2,대현,계양,내촌,인천,08,일요일,03,12:45:00,2015
10,10,03,2015,기타,산10,학가,동래,남산,경북,10,화요일,03,13:40:00,2015
0.4,09,03,2015,기타,산18-1,광기,구로,춘궁,강원,09,월요일,03,14:42:00,2015
0.02,11,03,2015,쓰레기소각,산36-1,지축,경산,부민,경기,11,수요일,03,13:12:00,2015
1.2,09,03,2015,쓰레기소각,산23,평촌,김해,삼동,전북,09,월요일,03,15:30:00,2015
0.05,10,03,2015,기타,산98,노동,서,청운,경기,10,화요일,03,04:45:00,2015
0.05,09,03,2015,기타,443-2,기촌,신안,점동,인천,09,월요일,03,05:55:00,2015
0.05,07,03,2015,기타,산60-1,당림,양주,임계,전남,07,토요일,03,15:40:00,2015
0.9,06,03,2015,기타,산81,개일,충주,홍천,경북,06,금요일,03,07:08:00,2015
0.3,02,03,2015,기타,산107-1,방동,문경,이패,인천,02,월요일,03,14:14:00,2015
0.01,25,02,2015,입산자실화,산19-1,궁평,의성,왕산,부산,25,수요일,02,14:59:00,2015
0.06,13,02,2015,기타,산94-1,양촌,양평,몽탄,서울,13,금요일,02,14:32:00,2015
0.2,10,02,2015,입산자실화,산105,추평,순천,향남,경북,10,화요일,02,14:45:00,2015
0.1,09,03,2015,기타,산199,양화,고양,전곡,경남,09,월요일,03,13:50:00,2015
0.1,06,03,2015,쓰레기소각,산163-2,양악,화성,선원,인천,06,금요일,03,16:09:00,2015
0.1,04,03,2015,기타,산24,원북,계양,가평,전남,04,수요일,03,12:40:00,2015
0.01,26,02,2015,기타,산87,문금,남동,우성,경기,26,목요일,02,14:30:00,2015
0.05,13,02,2015,기타,산73임,용산,구미,곤지암,충북,13,금요일,02,16:00:00,2015
2,11,02,2015,기타,산38,상남,양평,상서,경북,11,수요일,02,02:40:00,2015
0.4,06,02,2015,기타,산72-2,금산,정선,산내,경북,06,금요일,02,16:07:00,2015
0.01,07,03,2015,쓰레기소각,산102,백자전,장성,토지,경기,07,토요일,03,12:40:00,2015
0.02,05,03,2015,쓰레기소각,산2-6,삼일,춘천,계산,전남,05,목요일,03,12:35:00,2015
0.05,27,02,2015,기타,산54-1,덕암,상주,남종,경기,27,금요일,02,16:40:00,2015
0.01,08,03,2015,쓰레기소각,산90,월운,순창,주문진,경기,08,일요일,03,13:32:00,2015
0.3,20,02,2015,기타,산92-1,대기,영양,왕산,인천,20,금요일,02,14:30:00,2015
0.05,09,03,2015,담뱃불실화,산16-4,석포,영월,문암,인천,09,월요일,03,14:42:00,2015
0.01,10,03,2015,기타,산16,항사,구로,대성,경북,10,화요일,03,13:52:00,2015
0.01,07,03,2015,기타,211대,흥업,경주,왜관,경기,07,토요일,03,10:55:00,2015
7,05,03,2015,주택화재비화,산65,상오안,충주,현북,강원,04,수요일,03,11:40:00,2015
5,12,03,2015,입산자실화,산23-2,한천,영양,서,전남,08,일요일,03,11:23:00,2015
0.01,09,03,2015,기타,산28,조교,북,기북,강원,09,월요일,03,14:21:00,2015
0.3,10,03,2015,기타,산19-1,오항,양평,적성,경북,10,화요일,03,07:04:00,2015
0.02,11,03,2015,쓰레기소각,산37,사진,횡성,옥룡,전북,11,수요일,03,14:00:00,2015
0.01,07,02,2015,기타,산232-3,어성,봉화,인제,경북,07,토요일,02,15:40:00,2015
1,12,02,2015,주택화재비화,산6-1,안양,울주,처인,강원,12,목요일,02,11:46:00,2015
0.02,13,02,2015,기타,산159-8,수예,광산,만안,서울,13,금요일,02,16:20:00,2015
0.1,26,02,2015,입산자실화,산19,백미,유성,왕산,경북,26,목요일,02,19:20:00,2015
0.26,12,02,2015,기타,산72,옹정,화성,만안,충북,12,목요일,02,16:35:00,2015
0.05,09,02,2015,기타,1627-2,어흘,서,우천,경북,09,월요일,02,15:20:00,2015
0.06,06,02,2015,입산자실화,산97,안양,완주,신북,부산,06,금요일,02,05:03:00,2015
0.01,06,03,2015,쓰레기소각,산1,도관,중,가은,경기,06,금요일,03,12:55:00,2015
0.1,08,03,2015,기타,산23,독양,진주,양구,강원,08,일요일,03,10:39:00,2015
0.1,09,03,2015,기타,산26,덕가,순천,상촌,경북,09,월요일,03,12:20:00,2015
0.1,10,02,2015,입산자실화,산156-1,신안,안동,평내,울산,10,화요일,02,10:31:00,2015
0.01,13,02,2015,입산자실화,산1,전곡,노원,간성,광주,13,금요일,02,12:52:00,2015
0.08,25,02,2015,기타,산92-1,외방,안성,을왕,대전,25,수요일,02,14:40:00,2015
0.01,01,03,2015,쓰레기소각,산99-2,용담,경주,암남,경기,01,일요일,03,12:46:00,2015
0.1,05,03,2015,기타,산3,양구,원주,천천,인천,05,목요일,03,15:55:00,2015
0.08,07,03,2015,담뱃불실화,산33,점,달성,북,전북,07,토요일,03,14:10:00,2015
0.06,08,03,2015,쓰레기소각,산317,화암,진도,사천,대전,08,일요일,03,16:34:00,2015
0.04,09,03,2015,기타,131,월운,완주,왕산,경남,09,월요일,03,14:50:00,2015
0.01,10,03,2015,입산자실화,186,온암,남동,계산,전남,10,화요일,03,15:21:00,2015
0.1,09,03,2015,기타,산247,명암,청송,이원,경북,09,월요일,03,15:45:00,2015
0.01,10,02,2015,기타,산5,대기,진천,백학,서울,10,화요일,02,18:33:00,2015
0.01,13,02,2015,기타,산47,낙동,양평,북이,경기,13,금요일,02,15:20:00,2015
0.09,04,03,2015,기타,산7-3,도계,나주,상서,경북,04,수요일,03,12:45:00,2015
0.2,26,02,2015,기타,산32-1,내덕,남동,화촌,강원,26,목요일,02,14:15:00,2015
0.01,10,02,2015,쓰레기소각,산236,구읍,인제,자은,대구,10,화요일,02,15:20:00,2015
0.02,07,03,2015,쓰레기소각,산88,팔괴,청양,사곡,전남,07,토요일,03,16:40:00,2015
0.02,05,02,2015,기타,산91-5,화동,보은,신녕,전북,05,목요일,02,14:30:00,2015
0.1,09,03,2015,담뱃불실화,115-4,두야,옹진,남북,인천,09,월요일,03,10:40:00,2015
1,09,03,2015,기타,산45,옹암,보성,옥계,경북,09,월요일,03,15:40:00,2015
0.02,11,03,2015,기타,산10,용유,보은,동산,충북,11,수요일,03,12:55:00,2015
0.01,06,03,2015,기타,산49-2,내덕,동,횡성,경기,06,금요일,03,12:20:00,2015
0.3,13,02,2015,쓰레기소각,산21-1,중촌,함양,미원,전남,13,금요일,02,15:15:00,2015
0.06,25,02,2015,기타,산77,하림,강진,노곡,인천,25,수요일,02,17:46:00,2015
0.01,02,03,2015,입산자실화,산24,갈곡,삼척,남,강원,02,월요일,03,16:17:00,2015
0.3,11,03,2015,기타,산3-1,대성,화성,내,충남,11,수요일,03,14:30:00,2015
0.05,09,03,2015,담뱃불실화,산98,성동,남양주,파평,충북,09,월요일,03,14:23:00,2015
0.07,08,03,2015,기타,502-1,운암,광주,운곡,인천,08,일요일,03,11:50:00,2015
0.02,08,03,2015,기타,산34,여물,울진,여량,전남,07,토요일,03,11:35:00,2015
0.05,04,03,2015,기타,산30-1,옥현,신안,도림,충북,04,수요일,03,15:30:00,2015
1,27,02,2015,입산자실화,산15-3,화포,순창,남,대전,27,금요일,02,11:20:00,2015
0.05,13,02,2015,입산자실화,산15,와야,가평,구항,경남,13,금요일,02,17:00:00,2015
0.01,12,02,2015,입산자실화,산17,비두,춘천,서부,전남,12,목요일,02,11:49:00,2015
18,11,02,2015,기타,산34-1,이곡,강릉,창수,강원,08,일요일,02,13:31:00,2015
0.05,10,03,2015,쓰레기소각,산54-14,정산,연천,장마,경기,10,화요일,03,13:30:00,2015
0.01,10,03,2015,입산자실화,산60,공흥,울주,신광,경기,10,화요일,03,14:10:00,2015
0.01,12,02,2015,기타,산119-3,송정,강화,대강,경기,12,목요일,02,17:50:00,2015
0.2,24,02,2015,기타,608-7,칠정,문경,대곡,경북,24,화요일,02,12:38:00,2015
0.5,28,02,2015,기타,산54,용강,나주,동산,전남,28,토요일,02,10:40:00,2015
0.05,05,03,2015,쓰레기소각,산35,봉전,홍천,화정,전북,05,목요일,03,13:30:00,2015
0.2,09,03,2015,쓰레기소각,산11-1,쌍송,동,남,경기,09,월요일,03,14:45:00,2015
0.2,07,03,2015,쓰레기소각,산475,마산,광산,원동,강원,07,토요일,03,13:35:00,2015
0.1,08,03,2015,담뱃불실화,산18-1,장산,나주,하산곡,강원,08,일요일,03,14:00:00,2015
0.01,20,03,2015,담뱃불실화,산2,구곡,홍천,북,경기,20,금요일,03,13:52:00,2015
0.1,15,03,2015,기타,산8,춘당,화천,일월,울산,15,일요일,03,19:50:00,2015
0.06,12,03,2015,쓰레기소각,산29임,능원,김포,갈산,인천,12,목요일,03,11:25:00,2015
0.1,13,03,2015,기타,273,본오,안동,집현,경북,13,금요일,03,16:23:00,2015
0.03,17,03,2015,쓰레기소각,산45,웅천,광산,신선,전남,17,화요일,03,13:11:00,2015
0.8,14,03,2015,쓰레기소각,산1-2,신림,울주,죽장,강원,14,토요일,03,14:53:00,2015
0.03,15,03,2015,입산자실화,산101-2,송천,강화,우정,대구,15,일요일,03,12:14:00,2015
0.03,16,03,2015,기타,산102,와여,부여,서생,광주,16,월요일,03,12:41:00,2015
0.02,17,03,2015,기타,산70,황지,강릉,동부,전남,17,화요일,03,14:00:00,2015
0.1,20,03,2015,주택화재비화,산54,상곡,중,직,강원,20,금요일,03,14:43:00,2015
0.3,21,03,2015,기타,315-28,금평,남양주,현도,강원,21,토요일,03,13:25:00,2015
0.01,22,03,2015,기타,산141,백미,중,호계,경기,22,일요일,03,11:40:00,2015
0.2,21,03,2015,기타,477,유포,양구,생극,경북,21,토요일,03,14:30:00,2015
0.3,17,03,2015,기타,산98,다구,산청,구성,광주,17,화요일,03,14:40:00,2015
0.03,16,03,2015,기타,산374-1,월천,광주,서석,울산,16,월요일,03,13:50:00,2015
0.03,15,03,2015,기타,산33,성남,울주,세곡,인천,15,일요일,03,13:32:00,2015
0.15,14,03,2015,쓰레기소각,산59-2,운교,광주,화남,충남,14,토요일,03,15:30:00,2015
0.02,14,03,2015,기타,산5-67,대안,양평,다사,강원,14,토요일,03,11:56:00,2015
0.1,12,03,2015,주택화재비화,산53-1,길명,함양,풍기,대전,12,목요일,03,15:20:00,2015
0.05,21,03,2015,쓰레기소각,711-5,송계,안동,용주,경기,21,토요일,03,12:35:00,2015
0.07,21,03,2015,기타,산30-1,송산,화천,봉양,인천,21,토요일,03,09:30:00,2015
0.2,15,03,2015,주택화재비화,산40,평동,구로,조남,강원,15,일요일,03,10:36:00,2015
0.01,22,03,2015,기타,산2-5,심,경주,진북,경남,22,일요일,03,09:45:00,2015
0.01,11,03,2015,쓰레기소각,산6-5,가곡,안산,서창,경기,11,수요일,03,19:15:00,2015
1,12,03,2015,기타,산87,교평,강동,방화,울산,12,목요일,03,20:53:00,2015
0.4,14,03,2015,입산자실화,산52-1,화악,동,대양,경기,14,토요일,03,13:25:00,2015
0.2,14,03,2015,입산자실화,430,방곡,강화,회천,경기,14,토요일,03,17:25:00,2015
0.2,15,03,2015,쓰레기소각,산58,천도,봉화,광도,경남,15,일요일,03,17:00:00,2015
0.1,16,03,2015,기타,산97,장곡,서산,옥천,경북,16,월요일,03,18:12:00,2015
0.02,19,03,2015,입산자실화,47,양백,강동,소라,강원,19,목요일,03,15:03:00,2015
0.2,21,03,2015,기타,산41,봉정,완주,중곡,서울,21,토요일,03,11:35:00,2015
0.03,21,03,2015,기타,1855-21,호신,구례,양양,경북,21,토요일,03,16:27:00,2015
0.01,14,03,2015,기타,산22-7,봉명,서,동명,경기,14,토요일,03,17:50:00,2015
0.02,15,03,2015,기타,산18-1,사도,안산,양양,서울,15,일요일,03,17:54:00,2015
0.2,17,03,2015,입산자실화,산21,율곡,중,대곡,대전,17,화요일,03,10:11:00,2015
0.17,20,03,2015,기타,산51-1,선유,가평,하이,인천,20,금요일,03,13:46:00,2015
2,12,03,2015,기타,45-2,와룡,기장,몽탄,경북,12,목요일,03,10:43:00,2015
0.3,13,03,2015,기타,산84,신성,달성,삼장,충남,13,금요일,03,14:30:00,2015
0.07,15,03,2015,기타,576,내,안동,감천,서울,15,일요일,03,10:57:00,2015
0.03,16,03,2015,쓰레기소각,산99-1,현암,강릉,예천,전북,16,월요일,03,10:40:00,2015
